BASK,BBID,BTC_Before,BTC_imbalance,BuyVol,BuyVolBTC,DateTime,Imbalance,SellVol,SellVolBTC,VWAP_before,mid_px,mid_px_0.925,mid_px_0.95,mid_px_0.97,mid_px_0.99,mid_px_0.9925,mid_px_0.995,mid_px_0.996,mid_px_0.997,mid_px_0.998,mid_px_0.999,mid_px_1.001,mid_px_1.002,mid_px_1.003,mid_px_1.004,mid_px_1.005,mid_px_1.0075,mid_px_1.01,mid_px_1.03,mid_px_1.05,mid_px_1.075,mid_px_amt_0.925,mid_px_amt_0.95,mid_px_amt_0.97,mid_px_amt_0.99,mid_px_amt_0.9925,mid_px_amt_0.995,mid_px_amt_0.996,mid_px_amt_0.997,mid_px_amt_0.998,mid_px_amt_0.999,mid_px_amt_1.001,mid_px_amt_1.002,mid_px_amt_1.003,mid_px_amt_1.004,mid_px_amt_1.005,mid_px_amt_1.0075,mid_px_amt_1.01,mid_px_amt_1.03,mid_px_amt_1.05,mid_px_amt_1.075,target
267.56,267.49,8763.384907563533,0.45322764164203566,361.05759000000006,18.735137999999992,2019-06-15 16:30:22.897659,0.822026638554443,486.97729999999984,30.150877999999977,267.4462465382626,267.525,,,,265.43625000000003,265.80421052631584,266.3133333333333,266.5690909090909,266.85,267.11375,267.39125000000007,267.6882352941177,267.9309090909091,268.178125,268.45444444444445,268.735,269.1938709677419,,,,,0,0,0.0,9.531690000000001,341.3453400000001,71.0856,75.95568,85.79956,35.68792,224.7739,115.20572000000001,139.63884,173.58159,104.99689,221.74732999999998,434.14432,0.0,0.0,0,0,1
268.23,268.17,8785.970805818868,0.7052636899476058,468.24194,62.72888399999999,2019-06-15 16:32:01.997550,-0.02755075994508261,511.59875999999974,11.276416000000003,268.1959267585119,268.20000000000005,,,,265.89518518518514,266.496,266.99,267.25444444444446,267.4888888888889,267.7609090909091,268.0793333333333,268.34374999999994,268.60266666666666,268.87812499999995,269.14,269.396,269.74045454545455,,,,,0,0,0.0,99.12548999999999,234.99800000000002,41.963390000000004,98.81755999999999,57.67059,80.97909,151.8116,199.71738,180.93958999999998,126.83175,137.97536,251.6328,237.10817999999998,0.0,0.0,0,0,-1
267.87,267.81,8746.046748570037,0.19700005721914485,251.24592000000007,15.372282999999996,2019-06-15 17:11:38.409461,0.02552596999659725,215.75682999999984,33.99283599999998,267.83890291125954,267.84000000000003,,,,265.71466666666663,266.13464285714286,266.62,266.92571428571426,267.2076923076923,267.42583333333334,267.69272727272727,268.00533333333334,268.2316666666667,268.4971428571429,268.79312500000003,269.02666666666664,269.39032258064515,,,,,0,0,0.0,42.75441,307.60076999999995,26.631650000000004,461.39525,104.24306999999999,56.897090000000006,106.3244,160.86226,52.67353,135.72063,124.39388999999998,106.16752999999999,232.81491,0.0,0.0,0,0,0
268.93,268.74,8784.592771177418,-0.36318011109728493,454.9717199999999,11.276173999999996,2019-06-15 18:05:32.950298,-0.12622459732580307,142.30159,13.764315999999997,268.8850887491031,268.83500000000004,,,,266.5646666666667,267.17241379310343,267.58624999999995,267.891,268.15916666666664,268.46,268.66769230769233,269.0076923076923,269.2425,269.5065000000001,269.78550000000007,270.04538461538465,270.2814285714286,,,,,0,0,0.0,11.829480000000002,779.7803600000001,27.23232,44.01411,122.58232999999998,77.02814000000001,136.3148,175.17779,110.59939000000001,68.40190000000001,134.68276,175.72629999999998,246.91547000000003,0.0,0.0,0,0,0
269.89,269.84,8819.994382649988,0.3252592438158588,484.16443999999996,44.033026000000014,2019-06-15 18:20:14.687953,-0.1610247424180079,212.69823999999994,8.858056000000001,269.8398525360906,269.865,,,,267.66625,268.19551724137926,268.6707692307692,268.9358333333334,269.213,269.47666666666663,269.700625,270.0288888888889,270.2535000000001,270.5533333333334,270.8077777777778,271.07466666666664,271.30636363636364,,,,,0,0,0.0,49.42534,165.57527000000005,57.115480000000005,101.30897,89.63605999999999,90.95786,177.91762,3924.07663,109.1391,38.7822,368.37101,110.93529,92.98119,0.0,0.0,0,0,-1
268.71,268.63,8798.269924877875,-0.5366210454420524,452.8062199999998,21.235461,2019-06-15 18:23:04.043113,-0.6699915569790771,379.9756699999999,18.639894999999992,268.6921368867791,268.66999999999996,,,,266.52666666666664,266.9772413793103,267.46000000000004,267.7213333333333,268.0193333333333,268.2657142857143,268.4909090909091,268.8066666666667,269.0577777777778,269.35,269.63166666666666,269.9,270.3331111111111,270.705,,,,0,0,0.0,7.14137,669.05255,45.63226,84.51117,196.20283000000003,68.45104,74.34390000000002,213.78626000000003,43.175149999999995,23.38199,151.98361,188.36041999999998,4036.127509999998,48.004000000000005,0.0,0,0,-1
268.09,268.03,8778.683710198171,-0.5017487741664685,342.54780999999986,14.585061000000001,2019-06-15 18:24:11.746111,-0.16581497261147285,345.18292,27.110627999999984,268.06723252690017,268.05999999999995,,,,,266.3807142857142,266.86250000000007,267.1428571428572,267.3960000000001,267.63800000000003,267.9094117647059,268.19166666666666,268.41,268.70818181818186,268.975,269.28909090909093,269.75645161290316,270.28583333333336,,,,0,0,0.0,0.0,89.22816000000005,69.77225,399.76860999999997,81.87396,65.57378,179.98674999999997,154.93162,10.75802,48.88651,127.99313,89.84953,3983.3449199999995,31.483640000000005,0.0,0,0,1
268.65,268.64,8800.652623644168,-0.21984932529882945,511.6542999999998,18.40093200000001,2019-06-15 18:29:49.799234,-0.22140745517395738,273.6353099999998,19.915856999999992,268.6402273162967,268.645,,,,266.42285714285714,266.98133333333334,267.43636363636364,267.69,267.98199999999997,268.2554545454545,268.47875000000005,268.7782352941176,269.06699999999995,269.30111111111114,269.60499999999996,269.82272727272726,270.299756097561,270.665,,,,0,0,0.0,53.36580000000001,675.3431500000002,44.991420000000005,49.09081000000001,309.34159999999997,92.73879999999998,63.21266,247.35578999999996,67.21022,71.06079000000001,99.64411,91.00730000000001,4022.882929999998,4.53997,0.0,0,0,-1
267.59,267.56,8774.58169158708,0.6558485355352033,503.89761000000004,29.471469,2019-06-15 18:33:12.230317,-0.16998441882310517,325.20544,39.390005000000016,267.53674219457554,267.575,,,,,266.03375,266.35466666666673,266.6566666666667,266.91125,267.16666666666674,267.436,267.68777777777785,267.97888888888895,268.2528571428571,268.5353846153846,268.77799999999996,269.22874999999993,269.9485714285714,,,,0,0,0.0,0.0,121.60980999999998,21.96258,121.0212,414.89862999999997,120.70385999999998,138.38354,329.89309,41.15098999999999,28.22226,135.93202000000002,85.54644,40.97475000000001,4018.8766499999992,0.0,0,0,1
267.97,267.79,8793.785079498086,0.5215606361270294,1093.196590000001,22.987894999999998,2019-06-15 18:38:50.165616,-0.7644529207572008,253.05494999999988,14.590799999999973,267.99813398462896,267.88,,,,,266.2165714285714,266.698,266.924375,267.2085714285714,267.46666666666664,267.7076923076923,268.0516666666667,268.239,268.54285714285714,268.828,269.08714285714285,269.56863636363636,270.08833333333337,,,,0,0,0.0,0.0,193.11099000000004,35.59285,451.42778000000004,1013.3960300000001,124.05226,137.93135,458.24188,59.29106,79.58911,97.18496999999999,50.748760000000004,199.23092000000003,3865.9125799999993,0.0,0,0,-1
267.58,267.55,8810.559015212297,0.9897184511753999,320.18380000000013,16.342067000000004,2019-06-15 19:02:46.851776,-0.010427012022049405,441.6324800000003,15.906146999999988,267.55054262048185,267.565,,,,,265.97166666666664,266.35187500000006,266.63500000000005,266.90000000000003,267.18764705882353,267.38928571428573,267.6972222222223,267.98833333333334,268.2288888888889,268.5028571428572,268.7736363636364,269.20678571428573,269.67125,,,,0,0,0.0,0.0,278.47397,23.34783,137.66919,126.85235999999999,1055.52677,136.7982,469.6344500000001,1000.4720299999999,49.3116,96.59358,117.54748000000001,638.60178,12.774850000000002,0.0,0,0,0
268.33,268.22,8832.729990975862,-0.7609385494350626,1300.7802299999992,36.878912,2019-06-15 19:15:57.540381,-0.16446623285335119,393.55729,19.47736599999999,268.26923046524024,268.275,,,,266.1278571428571,266.58851851851847,267.07142857142856,267.305,267.5953846153846,267.8614285714286,268.0953333333334,268.44800000000004,268.6575,268.9214285714285,269.20250000000004,269.50000000000006,269.93275862068964,,,,,0,0,0.0,48.38932,257.14805,418.37498,230.44892000000002,118.24712999999998,28.43973,184.82953000000003,160.28036999999998,41.32412000000001,114.72705,485.50545,152.66808,327.16525000000007,0.0,0.0,0,0,-1
268.26,268.23,8819.271291108256,-0.2945364265323926,1341.1649499999985,34.107065999999996,2019-06-15 19:17:03.667332,0.9119185799885537,401.68134000000015,16.446246999999993,268.1972188730505,268.245,,,,266.10857142857145,266.55037037037033,267.03,267.28142857142853,267.55285714285714,267.8691666666667,268.08,268.38157894736844,268.658125,268.89375,269.19176470588235,269.4815384615385,269.8231578947369,,,,,0,0,0.0,50.338240000000006,256.02332,187.92875000000004,504.26660000000004,86.03639,93.38535999999999,338.70617,167.74468000000005,63.172520000000006,126.16600000000001,448.08707000000004,285.83195,294.09148999999996,0.0,0.0,0,0,0
268.66,268.53,8823.808373519349,-0.36441289056969467,403.84713000000016,54.75855399999994,2019-06-15 19:22:01.214693,0.4986554959964355,529.4592500000003,22.42076000000001,268.5574510170153,268.595,,,,266.38000000000005,266.944,267.40700000000004,267.6700000000001,267.963,268.14750000000004,268.41285714285715,268.75428571428574,269.01307692307694,269.281875,269.54,269.782,270.16714285714295,,,,,0,0,0.0,19.93526,835.5070600000001,57.902820000000006,97.18745,84.65306000000001,79.82318000000001,220.82384,101.44053000000001,449.06604000000004,397.31523999999996,229.91448999999997,28.522719999999996,270.7243200000001,0.0,0.0,0,0,-1
267.57,267.53,8801.307880655897,0.8263930041315166,659.1652799999999,18.962820999999987,2019-06-15 19:35:16.146843,0.10775704695165592,378.2075200000003,26.90434900000001,267.37996618379367,267.54999999999995,,,,,265.97925925925927,266.3446153846154,266.59714285714284,266.89,267.15111111111116,267.38272727272727,267.66499999999996,267.98454545454547,268.20500000000004,268.51307692307694,268.7536363636364,269.1807407407407,269.70428571428573,,,,0,0,0.0,0.0,87.32363,59.412150000000004,106.02118999999999,124.3641,568.39623,165.02456,152.95001000000002,32.76058999999999,64.26819,109.29311999999999,70.92292,1095.68337,18.65673,0.0,0,0,0
267.85,267.8,8809.05645553607,0.15627953325007635,418.6104000000002,28.468610999999992,2019-06-15 19:59:58.987505,0.039468859440985445,322.34616,31.517135,267.83065389149186,267.82500000000005,,,,265.7427272727272,266.17064516129034,266.62,266.86583333333334,267.16818181818184,267.44,267.6725,267.97285714285715,268.2635714285715,268.5053846153846,268.7769230769231,269.00461538461536,269.4948484848485,,,,,0,0,0.0,99.56645999999999,95.64497,71.59738,99.58956,89.96094999999998,94.61180999999999,207.60168,113.47009999999997,41.88194,96.31867000000003,97.98328,454.06189,629.99077,0.0,0.0,0,0,0
267.26,267.23,8780.610949333983,-0.6464784028044834,691.05304,21.519308999999996,2019-06-15 20:14:16.017221,0.04229747552426325,656.1794799999998,23.249397000000005,267.3153789660586,267.245,,,,,265.59324999999995,266.05090909090904,266.30894736842106,266.582,266.8299999999999,267.09333333333336,267.3933333333333,267.65416666666664,267.8854545454545,268.17176470588237,268.482,268.94354838709677,269.27,,,,0,0,0.0,0.0,125.10067999999997,210.44805,85.09329000000001,46.26517,106.58308999999998,125.49779000000002,272.09214,39.72041,49.464980000000004,105.96448999999998,76.61359,1031.55817,0.04758,0.0,0,0,-1
266.2,266.15,8784.142921526063,0.33446011377392476,497.83556000000016,36.435244000000004,2019-06-15 21:14:44.406112,-0.7934663973640803,423.02885999999995,19.34836200000001,266.1290551138333,266.17499999999995,,,,,264.73375,264.97875,265.2405,265.51047619047614,265.795,266.00461538461536,266.286875,266.552,266.8175,267.07714285714286,267.354,267.8431034482759,268.2422222222222,,,,0,0,0.0,0.0,43.026489999999995,191.22884,117.01934,626.7656099999999,100.69837000000001,66.18511000000001,232.44083999999998,26.11655,43.345459999999996,403.83963,122.75965000000001,217.12384999999998,3.50347,0.0,0,0,1
266.63,266.58,8799.495600095808,-0.6568865132861995,510.5021799999999,30.729574000000003,2019-06-15 21:15:17.747520,-0.8121036064968431,442.38316999999995,21.958308,266.52894880895667,266.605,,,,,265.0,265.39761904761906,265.6364285714286,265.935,266.21333333333337,266.4290909090909,266.72312500000004,267.00642857142856,267.26000000000005,267.5373333333333,267.8007692307692,268.26206896551724,268.66,,,,0,0,0.0,0.0,264.63167,582.5138400000001,60.91809,113.57934,91.1591,110.11263,173.11631,306.75814,44.03381000000001,59.41216,307.98537999999996,38.91707000000001,3.49118,0.0,0,0,1
267.46,267.45,8838.307523998848,0.7926662018623868,430.80315,56.134319999999974,2019-06-15 21:22:58.315561,0.5421877501760793,268.70497999999986,47.60153199999995,267.3561435879699,267.455,,,,265.31499999999994,265.7371428571428,266.2327272727273,266.5155555555555,266.83250000000004,267.05909090909086,267.29222222222216,267.60210526315785,267.83437499999997,268.1194444444444,268.3707692307692,268.66583333333335,268.9631818181818,,,,,0,0,0.0,25.202990000000003,863.8588900000001,77.68119999999999,63.62128,79.88103,121.6375,127.11022000000001,124.84070999999999,74.28328,131.99635999999998,105.26764,79.59752,560.3412199999999,0.0,0.0,0,0,1
268.02,267.9,8855.392040051816,0.529937260598638,902.4070299999997,26.69897399999999,2019-06-15 21:24:04.361561,0.3766977553997731,559.5839499999997,41.16348800000001,267.94514133610926,267.96,,,,265.709,266.28916666666663,266.7127272727273,267.0207142857143,267.27125,267.52916666666664,267.78636363636366,268.12857142857143,268.3228571428571,268.675,268.90045454545447,269.171,269.6442857142857,270.025,,,,0,0,0.0,45.84185999999999,97.38296999999999,46.63297,103.8448,34.95764,112.45038,85.659,34.4291,62.99624,11.44308,178.31216999999998,836.0785899999998,142.78393,3174.1925899999997,0.0,0,0,1
268.9,268.87,8898.206220427128,-0.8993679542490002,1432.68789,23.945041999999976,2019-06-15 21:25:43.247835,-0.2738171463140236,416.0545300000001,13.947563000000006,269.05053052048413,268.885,,,,266.5855555555556,267.2085714285714,267.6533333333334,267.946,268.22230769230765,268.50066666666663,268.7535714285714,269.02,269.29470588235296,269.5770588235294,269.8170588235294,270.1015,270.3861111111111,,,,,0,0,0.0,30.3193,106.56511,43.52278,138.42338,56.46598,136.76724000000002,77.2912,76.64431,130.82841000000002,88.45294999999999,99.88737999999998,3242.400189999999,89.78800000000001,0.0,0.0,0,0,-1
268.31,268.21,8891.79211554531,0.009235412666596688,1444.4316699999993,13.768117999999996,2019-06-15 21:26:16.396672,-0.231139255398997,609.3333200000002,80.80438699999999,268.3185659815207,268.26,,,,266.0621428571429,266.5576923076923,267.02000000000004,267.35,267.5927777777778,267.882,268.0941666666666,268.4055555555555,268.65,268.89428571428573,269.2366666666666,269.46500000000003,269.93365853658537,270.36818181818177,,,,0,0,0.0,229.24423,108.44463000000002,23.55309,69.51984,68.63295000000001,63.56371,145.20958,74.44904,77.80751000000001,25.291,43.22369,142.14587,3319.570599999999,71.07661,0.0,0,0,0
268.29,268.2,8889.310805716561,0.62735434764666,632.1206999999998,38.144665,2019-06-15 21:27:22.887518,-0.33798368821517344,725.8741300000002,33.504625999999995,268.21748398864025,268.245,,,,266.0266666666667,266.56999999999994,267.02363636363634,267.335,267.5635714285714,267.87666666666667,268.10083333333336,268.3933333333333,268.6825,268.9214285714285,269.16857142857145,269.45500000000004,269.9386842105263,270.3390909090909,,,,0,0,0.0,70.49722999999999,263.08939,52.0739,57.6112,70.91653000000001,146.07339,57.46055,100.34413000000002,24.02,83.11554000000001,40.415389999999995,128.79739,3307.022739999999,47.89582999999999,0.0,0,0,0
268.95,268.94,8903.371682194409,-0.8773147252771869,662.1531899999997,42.84132299999998,2019-06-15 21:30:40.068438,-0.37385732944391126,587.29593,17.062236000000002,268.9278984228056,268.945,,,,266.7106666666666,267.33037037037036,267.74222222222227,267.98999999999995,268.2869999999999,268.55249999999995,268.78062499999993,269.05555555555554,269.36266666666666,269.6205555555555,269.89588235294116,270.139375,270.405,,,,,0,0,0.0,35.74284,117.14179999999999,32.82564000000001,145.92971999999997,107.01879999999998,76.9324,146.50221,116.05058,81.52530999999999,102.64922999999999,3302.85694,32.98347,123.78688000000001,0.0,0.0,0,0,-1
268.94,268.91,8904.956542335598,-0.3012361395653953,446.95396999999986,55.422598999999984,2019-06-15 21:32:19.565680,0.3177365001930235,474.8254999999999,33.55504600000002,268.79758467764225,268.925,,,,266.64,267.2769230769231,267.70875,267.9858823529412,268.2675,268.5145454545454,268.74916666666667,269.0391666666667,269.3433333333333,269.60624999999993,269.86875,270.1194444444444,270.46846153846155,,,,,0,0,0.0,22.720519999999997,140.90496,23.447180000000003,194.25006000000002,78.41466,60.9364,224.48975,90.43171000000001,63.864850000000004,85.12912,358.83098,3073.5710799999993,49.51674,0.0,0.0,0,0,1
269.52,269.44,8919.555623846712,0.5772202875073321,507.52665,56.253258000000066,2019-06-15 21:32:52.422891,0.07181928284022894,449.77805,25.342574000000017,269.44005110854516,269.48,,,266.775,267.07222222222225,267.7782142857142,268.2488888888889,268.57,268.79538461538453,269.0790909090909,269.3118181818182,269.6364705882353,269.88882352941175,270.13235294117646,270.425,270.6777777777778,270.92545454545456,,,,,0,0,0.28745,111.85598999999998,169.42398000000003,50.350210000000004,148.77917,140.84293,89.57491,98.65828,99.09635999999999,288.05913000000004,3053.7310199999993,76.99246000000001,164.57728,93.09512999999998,0.0,0.0,0,0,0
269.64,269.59,8930.874594402432,0.7122069922451147,927.4326699999992,28.699888000000005,2019-06-15 21:41:39.573685,0.1358204917078861,772.3293300000005,46.283923999999985,269.6047890606549,269.615,,,,267.39380952380947,267.9870833333334,268.4342857142857,268.6716666666667,268.938,269.21642857142854,269.4425,269.7661904761905,270.0266666666667,270.2852631578948,270.5595238095238,270.8425,270.985,,,,,0,0,0.0,203.60228,515.03041,152.54039,206.37294999999997,619.8943300000001,1390.59721,155.88249,422.63926000000004,3259.4383599999996,20.304519999999997,129.62015,128.01403000000002,0.23455,0.0,0.0,0,0,0
269.4,269.31,8912.282119221405,-0.9032011677896703,528.0518,18.327128999999985,2019-06-15 21:43:51.270330,-0.8890271747491476,434.4870300000002,54.02139399999998,269.37679425268215,269.355,,,,267.27666666666664,267.6342307692308,268.1692857142857,268.4263636363636,268.69,268.9476470588236,269.196875,269.52000000000004,269.774375,270.0190476190476,270.29894736842107,270.56619047619046,270.78714285714284,,,,,0,0,0.0,15.554119999999998,377.81335999999993,185.81801000000002,213.08655,198.23725000000002,100.45277,288.17087000000004,268.11836999999997,284.50549,3220.662419999999,63.014799999999994,182.65667000000002,1.86493,0.0,0.0,0,0,1
269.59,269.45,8918.625104345669,-0.05761907797316624,556.4631600000002,47.61153199999998,2019-06-15 22:00:51.654500,0.17204685596933034,498.89591000000013,13.289164000000005,269.4437253232209,269.52,,,,267.36083333333335,267.79423076923075,268.28777777777776,268.5825,268.84571428571434,269.1307142857143,269.3544444444444,269.6584615384615,269.91294117647055,270.188,270.47095238095244,270.7289473684211,270.93500000000006,,,,,0,0,0.0,18.75662,579.9515299999999,134.05465999999998,229.78054,234.5925,90.12961,81.81922999999999,236.69386000000003,93.59736,952.7834700000001,148.68146000000002,74.41786,2630.13042,0.0,0.0,0,0,0
270.06,270.01,8932.50954287319,0.39086737167537416,559.2287,22.272157000000025,2019-06-15 22:08:00.405665,0.35750501184827743,864.4581900000003,34.992931000000006,270.0547190566119,270.03499999999997,,,,,268.3818518518518,268.8094117647059,269.08076923076925,269.36300000000006,269.64312500000005,269.87823529411764,270.2,270.4445,270.7117647058824,270.9730434782609,271.2611111111112,271.45625,,,,,0,0,0.0,0.0,351.29861000000005,277.00084999999996,140.16528999999997,46.165910000000004,165.0096,258.50615000000005,1944.8400800000002,459.7839599999999,85.45692000000001,2791.2949000000003,170.30348000000004,35.9621,0.0,0.0,0,0,1
271.02,270.99,8950.912051632813,-0.7295752127815582,4300.041690000002,27.80815599999999,2019-06-15 22:12:23.962996,-0.0019463534048648195,240.94763999999998,17.64979299999999,271.01280467864126,271.005,,,,268.86437500000005,269.3556,269.81444444444446,270.07272727272726,270.3230769230769,270.5441666666666,270.86571428571426,271.15600000000006,271.424,271.70650000000006,271.94937500000003,272.2464705882353,272.4171428571429,,,,,0,0,0.0,186.95562,116.72426,178.68307,61.804840000000006,97.79163999999999,114.5184,159.41824,132.03762999999998,178.60931000000005,63.17144999999999,317.55075,111.95665999999999,21.99988,0.0,0.0,0,0,0
271.3,271.25,8951.544293514278,0.6100797160579301,542.4016399999999,31.503103999999972,2019-06-15 22:44:13.964690,-0.961217253486794,396.85708999999997,17.146737000000005,271.28582213700327,271.275,,,,269.21750000000003,269.5995652173913,270.07272727272726,270.2935714285714,270.62153846153853,270.8758823529412,271.13277777777785,271.4182352941176,271.66,271.9666666666667,272.2309523809524,272.50347826086954,272.668,,,,,0,0,0.0,0.57898,55.760569999999994,224.61764999999997,56.279540000000004,93.84685,180.26807000000002,199.15027999999998,892.5270599999999,932.5605,1006.51499,465.10145999999986,281.10045999999994,2.96046,0.0,0.0,0,0,0
