BASK,BBID,BTC_Before,BTC_imbalance,BuyVol,BuyVolBTC,DateTime,Imbalance,SellVol,SellVolBTC,VWAP_before,mid_px,mid_px_0.925,mid_px_0.95,mid_px_0.97,mid_px_0.99,mid_px_0.9925,mid_px_0.995,mid_px_0.996,mid_px_0.997,mid_px_0.998,mid_px_0.999,mid_px_1.001,mid_px_1.002,mid_px_1.003,mid_px_1.004,mid_px_1.005,mid_px_1.0075,mid_px_1.01,mid_px_1.03,mid_px_1.05,mid_px_1.075,mid_px_amt_0.925,mid_px_amt_0.95,mid_px_amt_0.97,mid_px_amt_0.99,mid_px_amt_0.9925,mid_px_amt_0.995,mid_px_amt_0.996,mid_px_amt_0.997,mid_px_amt_0.998,mid_px_amt_0.999,mid_px_amt_1.001,mid_px_amt_1.002,mid_px_amt_1.003,mid_px_amt_1.004,mid_px_amt_1.005,mid_px_amt_1.0075,mid_px_amt_1.01,mid_px_amt_1.03,mid_px_amt_1.05,mid_px_amt_1.075,target,BTC_VolImbal,VolImbal,day_of_week,hour_of_day
268.48,268.4,8814.717211580142,0.054722298210102466,2754.851449999998,29.320445999999997,11.228640160243055,-0.1273217566071739,743.0960499999998,28.162429,268.45446683866027,268.44,,,,,266.9442105263158,267.23466666666667,267.5127777777777,267.739375,268.04125,268.30937499999993,268.59166666666664,268.8428571428571,269.1083333333333,269.39125,269.65388888888884,270.1122580645162,270.51,,,,0,0.0,0.0,0.0,209.35710000000003,82.75307,123.81194000000002,83.93566999999999,303.80355999999995,102.88436,101.85370999999998,79.87487,58.90816,108.40724000000002,127.42993999999997,301.1492800000001,10.38647,0.0,0.0,0,0,1.1580169999999974,2011.7553999999982,15,15
268.47,268.34,8811.621822890753,-0.13934259875467755,2338.0623499999983,23.277701,11.227878967141203,-0.1421894059503961,706.2233299999999,23.132293000000004,268.37417525310894,268.405,,,,,266.8804347826087,267.1985714285714,267.46888888888884,267.72277777777776,268.0053846153846,268.25642857142856,268.57272727272726,268.80562499999996,269.07166666666666,269.3535714285714,269.6141176470588,270.05562499999996,270.4575,,,,0,0.0,0.0,0.0,203.61349,85.80294999999998,93.97723,103.46087,314.81429999999995,97.34726,117.23585,90.92334000000002,57.592710000000004,59.350269999999995,117.96747999999997,309.7844200000001,6.296339999999999,0.0,0.0,0,0,0.1454079999999962,1631.8390199999985,15,15
268.48,268.41,8813.263118797022,0.5803017485788974,345.43216999999987,21.081359999999982,11.22482800880787,-0.08173465158875316,666.2023600000001,21.362285999999987,268.41160292309655,268.44500000000005,,,,,266.86312499999997,267.2364285714286,267.51062499999995,267.746,268.01888888888885,268.30571428571426,268.61785714285713,268.82599999999996,269.12,269.39187499999997,269.66625,270.1158823529412,,,,,0,0.0,0.0,0.0,259.80801,43.12817,73.36999,112.21600999999998,365.15788999999995,106.39578,135.9278,54.98327,95.49378999999999,155.85262,98.79743999999998,250.45702,0.0,0.0,0.0,0,0,-0.28092600000000445,-320.77019000000024,15,15
268.49,268.44,8808.11644077934,0.8690257330462641,476.4545500000001,22.64371400000001,11.21754527693287,-0.07442140136115034,340.14635999999996,14.589362000000005,268.43493593726555,268.46500000000003,,,,,266.8927586206896,267.2557142857143,267.528125,267.76846153846157,268.05545454545455,268.3135294117647,268.63071428571425,268.88533333333334,269.11,269.3992857142857,269.677,270.07482758620694,,,,,0,0.0,0.0,0.0,246.75181999999998,46.05679,74.8522,82.99077,315.7791,248.08138,130.66572,76.69116,70.86392,211.28344,149.15315000000004,321.48155000000014,0.0,0.0,0.0,0,0,8.054352000000005,136.30819000000014,15,15
268.27,268.22,8809.828292601662,0.19417475323229824,592.6793599999994,18.054893999999997,11.213714907581018,-0.578747351214875,330.65800999999993,20.51813299999999,268.23873838412493,268.245,,,,,266.72318181818184,267.0158823529411,267.28399999999993,267.55499999999995,267.8027272727273,268.09105263157903,268.3970588235294,268.64583333333326,268.9061538461538,269.2141666666667,269.47636363636366,269.87628571428576,,,,,0,0.0,0.0,0.0,44.10943,206.30101,100.37613999999999,94.38483000000002,52.551739999999995,435.79259,238.48371999999995,36.67812,82.48528000000002,84.62095,395.00201999999996,326.05294999999995,0.0,0.0,0.0,0,-1,-2.4632389999999944,262.0213499999995,15,16
266.8,266.69,8753.301288781184,-0.40159669436579437,500.6197800000003,13.953495999999998,11.207583555000001,-0.2996335894201664,706.6209000000007,24.066780000000005,266.7629678265163,266.745,,,,,265.34299999999996,265.5673333333333,265.7965,266.07789473684215,266.3495,266.57874999999996,266.90538461538466,267.13636363636357,267.465,267.68625000000003,267.98125,268.38142857142856,269.0196153846154,,,,0,0.0,0.0,0.0,14.42427,66.88279,245.51443000000006,174.16456000000002,147.28858,120.75464,157.26306,49.21025,17.44428,37.825469999999996,86.47247999999999,100.80944000000001,361.8116,0.0,0.0,0,1,-10.113284000000007,-206.0011200000004,15,16
267.24,267.12,8762.752520645974,-0.8005098661754801,517.7096300000004,29.405918000000003,11.207200432511573,-0.5050162278323032,701.6961300000005,25.100956000000004,267.25901946733205,267.18,,,,,265.654,265.9957894736842,266.25052631578944,266.49625,266.76,267.01666666666665,267.318,267.586,267.856,268.16,268.38000000000005,268.85916666666674,269.3647619047619,,,,0,0.0,0.0,0.0,208.92168,542.28457,147.69380999999998,138.51635,24.5738,67.15873,137.33087,26.00909,80.90323000000001,74.25726,65.82505,382.40830000000005,428.51637,0.0,0.0,0,-1,4.304962,-183.9865000000001,15,16
267.26,267.2,8758.897155298197,0.49300888927221664,296.80965999999984,22.756379999999986,11.206055632175925,0.09176947975507602,443.22706000000005,19.570475999999978,267.1956180992801,267.23,,,,,265.6667741935484,266.04888888888877,266.2842857142857,266.52916666666664,266.822,267.08133333333336,267.3628571428571,267.64500000000004,267.8585714285714,268.1725,268.42,268.8846153846155,269.3827777777778,,,,0,0.0,0.0,0.0,79.97485,607.95384,92.62715999999999,101.35969999999999,142.21769999999998,113.98025,171.66859999999997,45.52477,122.86572,148.81578000000002,15.226869999999998,484.35948,268.11872,0.0,0.0,0,0,3.185904000000008,-146.4174000000002,15,16
266.45,266.38,8738.812602029986,-0.34964857674466115,487.4184000000002,42.312245,11.203373972175926,-0.059899982333118856,640.52217,19.770359000000013,266.408028873299,266.41499999999996,,,,,265.034,265.2110526315789,265.4873684210526,265.7471428571428,266.02227272727265,266.26357142857137,266.5675,266.817,267.0981818181818,267.33,267.59999999999997,268.1122727272727,268.676875,,,,0,0.0,0.0,0.0,146.67869,202.53142,84.21123999999999,70.03397,563.03775,132.0602,199.97662,44.03696,53.473699999999994,150.07374,50.53602,197.63061,20.271349999999998,0.0,0.0,0,-1,22.541885999999984,-153.10376999999977,15,16
266.01,265.94,8729.64059316395,-0.7579521910207999,319.32660000000016,22.282197000000007,11.202987330219909,0.5198977093025676,1126.2774299999999,21.11482300000001,265.96013324205643,265.975,,,,,264.57624999999996,264.79090909090905,265.0461904761905,265.2994736842105,265.5747619047619,265.8265,266.11125,266.395,266.633,266.91285714285715,267.18555555555554,267.5996,268.2740909090909,268.75777777777773,,,0,0.0,0.0,0.0,128.85232,44.99265,215.60964,112.91494999999999,52.033239999999985,189.22819,86.07336000000001,79.69604,19.63451,68.50133,34.52721999999999,155.59494000000004,189.65066999999996,5.285839999999999,0.0,0,1,1.1673739999999988,-806.9508299999998,15,16
266.71,266.63,8743.055009959613,-0.928241757443591,413.8444699999999,37.927936999999964,11.202218872476852,-0.5065695685503312,1028.7501099999995,15.785228000000016,266.68410275206116,266.66999999999996,,,,,265.12696969696964,265.48199999999997,265.7309523809524,266.00071428571425,266.285,266.5263636363636,266.81307692307695,267.05333333333334,267.3290909090909,267.592,267.8466666666667,268.3026086956521,268.8541176470588,,,,0,0.0,0.0,0.0,373.26471999999995,52.66578,108.3263,210.12774,47.13617000000001,96.59308999999999,187.77073,69.31669,43.35131,142.97886,6.41306,190.48103999999998,46.24923999999999,0.0,0.0,0,0,22.142708999999947,-614.9056399999996,15,16
267.36,267.26,8758.934437553464,0.2572600301662132,417.20236,16.146016999999997,11.196092096377315,-0.3588921659416902,471.46696,44.195517,267.331561072656,267.31,,,,,265.65078947368414,266.08846153846156,266.3660000000001,266.64,266.91,267.1523076923077,267.44500000000005,267.7291666666667,267.99555555555554,268.22875000000005,268.5411111111111,268.97638888888895,269.33500000000004,,,,0,0.0,0.0,0.0,334.23676000000006,85.2542,54.82044999999999,59.12928,127.56705999999998,152.31268,192.89804999999998,173.79964999999999,16.230150000000002,182.7628,198.71543,328.6961100000001,5.67281,0.0,0.0,0,0,-28.049500000000005,-54.26459999999997,15,16
267.56,267.49,8763.384907563533,0.45322764164203566,361.05759000000006,18.735137999999992,11.194941263460649,0.822026638554443,486.97729999999984,30.150877999999977,267.4462465382626,267.525,,,,265.43625000000003,265.80421052631584,266.3133333333333,266.5690909090909,266.85,267.11375,267.39125000000007,267.6882352941177,267.9309090909091,268.178125,268.45444444444445,268.735,269.1938709677419,,,,,0,0.0,0.0,9.531690000000001,341.3453400000001,71.0856,75.95568,85.79956,35.68792,224.7739,115.20572000000001,139.63884,173.58159,104.99689,221.74732999999998,434.14432,0.0,0.0,0.0,0,1,-11.415739999999985,-125.91970999999978,15,16
268.23,268.17,8785.970805818868,0.7052636899476058,468.24194,62.72888399999999,11.193794273981482,-0.02755075994508261,511.59875999999974,11.276416000000003,268.1959267585119,268.20000000000005,,,,265.89518518518514,266.496,266.99,267.25444444444446,267.4888888888889,267.7609090909091,268.0793333333333,268.34374999999994,268.60266666666666,268.87812499999995,269.14,269.396,269.74045454545455,,,,,0,0.0,0.0,99.12548999999999,234.99800000000002,41.963390000000004,98.81755999999999,57.67059,80.97909,151.8116,199.71738,180.93958999999998,126.83175,137.97536,251.6328,237.10817999999998,0.0,0.0,0.0,0,-1,51.45246799999998,-43.35681999999974,15,16
267.79,267.76,8778.512986516036,-0.096194986266248,1116.8429400000005,28.261240999999988,11.192259945983796,-0.4948250529884291,427.15491000000014,35.37959900000003,267.7849412177526,267.775,,,,265.71000000000004,266.0663333333333,266.578,266.8453846153846,267.1141666666667,267.38750000000005,267.6553333333333,267.955,268.13599999999997,268.49799999999993,268.72687500000006,268.97,269.44641025641033,269.85125,,,,0,0.0,0.0,4.560229999999999,252.78965000000005,52.18283000000001,101.09199999999998,85.07636000000001,51.99673000000001,200.98929,327.76559000000003,71.21037000000001,14.85125,140.01286,197.94832,419.84981,52.54542000000001,0.0,0.0,0,0,-7.11835800000004,689.6880300000003,15,16
267.86,267.71,8760.351898833189,-0.7937072402491321,304.80897,14.066896,11.181931993020832,-0.6413968656489833,313.39367000000004,14.254029999999998,267.86669197863495,267.78499999999997,,,,265.66625,266.11593750000003,266.55,266.875,267.125,267.3771428571428,267.632,267.93636363636364,268.1693333333333,268.4177777777778,268.71769230769235,268.98312500000003,269.4533333333333,,,,,0,0.0,0.0,63.6836,127.74453000000001,89.36196999999999,44.716469999999994,425.82831000000004,26.24788,118.44462,172.61227000000002,100.01942999999999,116.16773,91.89373999999998,139.61038,266.41013,0.0,0.0,0.0,0,0,-0.18713399999999858,-8.584700000000055,15,16
268.07,268.02,8764.664451312543,0.8195518371594576,320.60580999999985,26.291033999999986,11.180029995578703,-0.39427313655954277,287.4554999999998,23.192280000000007,268.1244113018027,268.04499999999996,,,,265.7847826086956,266.3530769230769,266.889,267.10769230769233,267.41333333333336,267.57666666666665,267.9146153846154,268.19777777777773,268.40909090909093,268.72875,268.964705882353,269.2611111111112,269.6134482758621,,,,,0,0.0,0.0,34.93478,351.23433,13.419120000000003,415.76679,78.69488,23.611349999999998,150.85834,70.82127000000001,111.75976000000001,75.69407,172.22714,83.09067999999998,278.57025,0.0,0.0,0.0,0,0,3.0987539999999782,33.15031000000005,15,16
268.06,268.05,8765.121082572037,0.5536171373118807,323.98104999999987,16.836854999999993,11.172773407939815,0.1934179548405844,326.9870400000002,13.089179999999986,268.0375606724182,268.055,,,,265.83799999999997,266.35679999999996,266.89000000000004,267.11428571428576,267.36800000000005,267.59,267.92384615384617,268.22923076923087,268.46625,268.7076470588235,268.9735294117648,269.27411764705886,269.57149999999996,,,,,0,0.0,0.0,115.39931000000003,293.97361,22.75882,477.86845,55.884029999999996,58.01271,175.53182,168.91456,85.62516999999998,112.49855999999998,173.91424,99.01384,210.27032,0.0,0.0,0.0,0,0,3.7476750000000063,-3.005990000000338,15,17
