BASK,BBID,BTC_Before,BTC_imbalance,BuyVol,BuyVolBTC,DateTime,Imbalance,SellVol,SellVolBTC,VWAP_before,mid_px,mid_px_0.925,mid_px_0.95,mid_px_0.97,mid_px_0.99,mid_px_0.9925,mid_px_0.995,mid_px_0.996,mid_px_0.997,mid_px_0.998,mid_px_0.999,mid_px_1.001,mid_px_1.002,mid_px_1.003,mid_px_1.004,mid_px_1.005,mid_px_1.0075,mid_px_1.01,mid_px_1.03,mid_px_1.05,mid_px_1.075,mid_px_amt_0.925,mid_px_amt_0.95,mid_px_amt_0.97,mid_px_amt_0.99,mid_px_amt_0.9925,mid_px_amt_0.995,mid_px_amt_0.996,mid_px_amt_0.997,mid_px_amt_0.998,mid_px_amt_0.999,mid_px_amt_1.001,mid_px_amt_1.002,mid_px_amt_1.003,mid_px_amt_1.004,mid_px_amt_1.005,mid_px_amt_1.0075,mid_px_amt_1.01,mid_px_amt_1.03,mid_px_amt_1.05,mid_px_amt_1.075,target
268.75,268.69,8792.945123786854,0.670004450210398,280.7695,17.580500000000004,2019-06-15 14:48:53.160624,-0.06960904211067974,549.5628899999998,27.23211,268.70591950687776,268.72,,,,,267.084,267.5159999999999,267.7808333333333,268.0754545454545,268.3035294117647,268.5693333333333,268.87055555555554,269.1227272727273,269.3845454545454,269.67823529411766,269.92,270.3977419354839,,,,,0,0,0.0,0.0,331.06092000000007,229.05310000000003,79.6135,250.98378000000002,120.28040999999999,170.49522000000002,186.92598999999998,51.145039999999995,78.95836,156.82514999999995,497.69982,90.1629,0.0,0.0,0,0,0
268.8,268.73,8794.953584554569,0.21383020374791595,271.5088399999999,15.832194000000001,2019-06-15 14:49:25.976519,-0.4781096748760645,546.0396999999996,26.36735299999999,268.7653553495451,268.765,,,,,267.1262068965517,267.5428571428571,267.8058333333333,268.11714285714294,268.36611111111114,268.6015384615385,268.91210526315786,269.19777777777773,269.43454545454546,269.7221052631579,269.976,270.42968750000006,,,,,0,0,0.0,0.0,504.1172900000001,50.680870000000006,83.52763,301.21640999999994,78.46605999999997,163.1211,237.02491,100.79137999999999,68.92336,150.01841000000002,486.46156,92.96302999999999,0.0,0.0,0,0,0
268.81,268.74,8795.93633698787,0.337205897917826,302.3757899999999,16.541466,2019-06-15 14:49:58.647280,-0.605733333664659,536.5976599999998,26.100486,268.7714780828906,268.775,,,,,267.11096774193544,267.5526666666666,267.8283333333333,268.13181818181823,268.3635294117647,268.6171428571429,268.9142857142857,269.1635714285714,269.46923076923076,269.7300000000001,269.98777777777775,270.44125,,,,,0,0,0.0,0.0,508.4061200000001,50.89972000000001,102.23878,288.90353,109.26961999999999,176.25006,206.71919,112.68338,103.33054000000001,119.08841,480.78962,91.09822999999999,0.0,0.0,0,0,0
268.81,268.77,8799.502522600857,-0.6563133012125091,279.55337999999995,16.745915000000007,2019-06-15 14:50:31.594304,-0.4948557049169222,536.0494299999999,12.846744999999997,268.79160237388726,268.78999999999996,,,,,267.0941935483871,267.55999999999995,267.8283333333333,268.12916666666666,268.3607692307692,268.649375,268.9264285714286,269.1714285714285,269.474,269.7389473684211,270.0,270.4111111111111,,,,,0,0,0.0,0.0,349.86534000000006,224.58071999999999,88.23878,222.93197000000004,147.27680999999998,154.62366999999998,191.63335,52.283170000000005,141.22597,121.35537000000001,498.07888,63.861599999999996,0.0,0.0,0,0,0
268.95,268.88,8800.007559310729,-0.841362554473279,320.11349999999993,22.804846000000005,2019-06-15 14:51:04.769414,-0.3814153030170513,265.68959,13.167238999999999,268.88429183801674,268.91499999999996,,,,266.88,267.2034210526316,267.68666666666667,267.996,268.2607692307692,268.52166666666665,268.75785714285706,269.0677777777778,269.3292857142857,269.60111111111115,269.844,270.124,270.4748,,,,,0,0,0.0,0.14615,530.3440999999999,58.09456000000001,199.77172000000002,212.65083,82.22393,115.89115000000001,243.18383,102.96497,136.04251000000002,127.69445999999998,383.4359800000001,283.1404,0.0,0.0,0,0,0
268.97,268.89,8799.28386851432,0.43025659188059656,307.7199299999997,22.863744000000008,2019-06-15 14:51:37.488523,-0.1930557895877846,260.38953000000004,13.934073,268.92067570345796,268.93,,,,266.89,267.2322222222223,267.71,268.02199999999993,268.29846153846154,268.51666666666665,268.78999999999996,269.0685714285714,269.325,269.6082352941176,269.85375,270.151,270.54379310344825,,,,,0,0,0.0,6.469849999999999,524.10006,58.06316,231.50148000000002,191.30547,40.66807,99.80919,182.83518000000004,102.35087,135.38773,494.94182,16.38862,299.57957999999996,0.0,0.0,0,0,0
268.99,268.93,8801.18021516124,-0.5914204923779256,302.8953899999997,26.98436700000001,2019-06-15 14:52:10.310504,-0.22112995553005113,267.19706,14.11176,268.9537253734581,268.96000000000004,,,,266.93,267.27885714285713,267.733,268.02199999999993,268.3138888888889,268.53999999999996,268.8306666666667,269.08923076923077,269.34599999999995,269.6273684210526,269.88187500000004,270.178,270.5596296296296,,,,,0,0,0.0,1.6294399999999998,527.6076499999999,52.92613,223.97590000000002,190.38811000000004,41.7131,109.19335999999998,165.33867,108.36890999999999,98.65722999999998,563.5763599999999,16.51361,299.35548,0.0,0.0,0,0,0
268.99,268.94,8803.462395512006,-0.6224242268016186,291.8585499999995,25.74159900000001,2019-06-15 14:52:43.015704,-0.1598590836500977,259.57265000000007,12.342354999999996,268.9679539260262,268.96500000000003,,,,266.935,267.2883333333333,267.75375,268.02416666666664,268.3088235294118,268.485,268.8176470588235,269.10499999999996,269.35999999999996,269.6438888888889,269.8893333333333,270.1781818181818,270.57,,,,,0,0,0.0,0.30274999999999996,307.87239000000005,14.45113,239.84067,179.55336000000003,37.780280000000005,133.48087999999998,140.54832000000002,123.67607,93.68484999999998,561.24022,66.51361000000001,249.89478000000003,0.0,0.0,0,0,0
268.97,268.93,8802.097973962842,0.4315739843772075,298.46034999999983,26.843759000000002,2019-06-15 14:53:15.685373,-0.6917192106204554,242.89447000000004,13.295341999999998,268.9985616169545,268.95000000000005,,,,266.92,267.26944444444445,267.739,268.02181818181816,268.2938461538461,268.4976923076923,268.78857142857134,269.09333333333336,269.33428571428567,269.6183333333333,269.87428571428575,270.18000000000006,270.57642857142855,,,,,0,0,0.0,2.4349299999999996,101.22581000000001,212.60712999999998,469.14045000000004,145.91701,67.25408,90.83758999999999,159.76552,120.22876,66.42211,549.1800499999999,82.57261000000001,90.27562,0.0,0.0,0,0,0
268.69,268.66,8793.620000000003,0.19326561464145606,291.3730599999998,22.65927999999996,2019-06-15 14:53:48.379210,0.5175675146258039,248.38806000000008,20.72121499999998,268.6620609351354,268.675,,,,,267.01678571428573,267.47941176470584,267.7415384615384,268.0222222222222,268.27,268.53374999999994,268.80916666666667,269.09,269.35230769230765,269.6133333333333,269.84857142857146,270.36468750000006,,,,,0,0,0.0,0.0,93.00317,31.73512,265.18456,426.14054999999996,150.80643,222.11022,98.76883000000001,43.7436,92.56636999999999,124.72467999999998,500.16540999999995,140.70807,0.0,0.0,0,0,0
268.42,268.33,8787.066474198187,-0.6645058326266239,270.80068000000034,15.723709,2019-06-15 14:54:21.063548,0.48793893738187244,357.4881600000001,36.51814299999999,268.4336638240728,268.375,,,,,266.8656,267.1646666666667,267.4546666666667,267.6861538461539,267.9641176470588,268.24399999999997,268.52250000000004,268.7483333333333,269.0781818181818,269.29076923076923,269.59538461538455,270.005,270.4457142857143,,,,0,0,0.0,0.0,92.27958,235.85372000000004,96.07618000000001,94.18732,237.90975000000006,143.16066,176.05069,77.68493,33.5858,147.85128999999998,55.46776,540.1464300000001,40.69209,0.0,0,0,0
268.11,268.01,8779.710366444551,0.4995895544948188,265.65908000000024,14.107575999999998,2019-06-15 14:54:54.105399,0.5753450727912602,431.3828100000001,40.85575800000001,268.10278182600996,268.06,,,,,266.46999999999997,266.8615,267.1157142857143,267.3993333333334,267.6441666666667,267.8966666666667,268.19200000000006,268.4591666666667,268.74363636363637,269.031,269.2708333333333,269.7205714285715,270.194,,,,0,0,0.0,0.0,178.92444,38.19312000000001,235.09612,103.48088,64.73554,256.25762000000003,116.27348,73.50006,77.54937,55.434529999999995,106.08653999999999,591.09571,8.98374,0.0,0,0,0
268.22,268.16,8781.366016197582,0.7564272235568659,301.5655199999999,14.579253999999993,2019-06-15 14:55:26.793099,-0.15499614412102486,580.4671899999997,36.38647000000004,268.2375520731353,268.19000000000005,,,,,266.645,266.979,267.24999999999994,267.5270588235294,267.77916666666664,268.06399999999996,268.3308333333333,268.55555555555554,268.8591666666666,269.14076923076925,269.40166666666664,269.82124999999996,270.308,,,,0,0,0.0,0.0,305.37098999999995,91.63805,99.71527999999998,123.22703000000003,99.57322,128.69781,157.61421,56.43185,70.15056999999999,102.20432,39.71587,726.7224199999999,1.9863700000000002,0.0,0,0,0
268.54,268.42,8783.537167478,-0.4996196981782001,308.04779999999977,17.602940999999998,2019-06-15 14:55:59.825614,-0.45040291302572405,582.7239599999992,25.597197000000005,268.4471060104091,268.48,,,,,266.91303030303027,267.27538461538455,267.54437499999995,267.8146153846154,268.074,268.3173333333333,268.63199999999995,268.8821428571428,269.1845454545455,269.45,269.69823529411764,270.1833333333334,270.53666666666663,,,,0,0,0.0,0.0,278.8281800000001,17.78806,112.42887,94.02105999999998,168.03798,113.77161999999998,164.63769,49.29311,53.293420000000005,91.32870999999999,127.6902,702.08573,9.37333,0.0,0,0,0
268.67,268.57,8786.162244858033,0.04960554031351194,311.7464999999999,21.177436999999994,2019-06-15 14:56:32.526423,-0.2057316373326037,570.8219899999995,18.360169000000006,268.606855607666,268.62,,,,,266.97783783783785,267.43533333333335,267.6653846153846,267.94363636363636,268.2011111111111,268.4746666666667,268.77555555555557,269.034,269.3,269.56538461538463,269.809375,270.35,270.73111111111115,,,,0,0,0.0,0.0,245.957,91.93394000000002,80.77587,181.70070999999996,67.36373,162.52623000000003,149.1744,18.17859,91.34756000000002,99.13137999999998,141.15204,702.6473500000001,64.6818,0.0,0,0,0
268.74,268.64,8788.26999653615,-0.4188597741644456,336.43972999999994,18.16377700000001,2019-06-15 14:57:05.187551,-0.1799411314159094,570.7239099999994,18.124855,268.80182329114115,268.69,,,,,267.0314285714286,267.4961111111111,267.76,268.06333333333333,268.2677777777778,268.5385714285714,268.84799999999996,269.0757142857143,269.3358333333333,269.6236842105263,269.8815384615384,270.3814814814815,,,,,0,0,0.0,0.0,320.42963000000003,71.06464,94.47280999999998,229.36769,37.74025,121.24887,169.11263,110.99146999999999,63.927490000000006,109.42688999999999,521.36593,224.45375,0.0,0.0,0,0,-1
268.42,268.31,8782.869549575858,-0.38144479873495224,336.11890000000017,17.512433999999992,2019-06-15 14:57:38.241045,0.0011621388219637905,570.7055699999995,19.484184999999986,268.3606601434699,268.365,,,,,266.86,267.1675,267.44666666666666,267.68777777777774,267.9657142857142,268.2028571428571,268.5183333333334,268.75,269.05749999999995,269.30133333333333,269.5875,270.0025806451613,,,,,0,0,0.0,0.0,269.38564,89.88226999999999,88.36256000000002,119.55248000000002,114.08337000000002,179.71962,161.81154,68.34240999999999,74.30798,131.70925,135.15131999999997,474.32746000000014,0.0,0.0,0,0,0
268.12,268.1,8775.495919674919,-0.7269352552726948,330.1205100000003,19.264615999999982,2019-06-15 14:58:11.594017,0.1887409203003081,649.4914599999997,19.389601,268.10636470535235,268.11,,,,,266.5461904761904,266.8905555555556,267.1766666666667,267.45,267.68357142857144,267.965,268.248,268.53000000000003,268.8066666666667,269.04153846153844,269.31636363636363,269.7583333333333,270.2528571428571,,,,0,0,0.0,0.0,139.58426,218.95365,82.97887999999999,82.88594,51.14159000000001,130.64668,139.08948,231.65532,53.689240000000005,106.56694999999999,96.33511000000003,553.71232,1.4699900000000001,0.0,0,0,0
268.1,268.09,8779.376753898332,-0.5042613686319465,358.7774100000002,22.122466000000006,2019-06-15 14:58:44.763349,-0.42004533539504174,684.3361599999997,16.970981999999992,268.1201955848117,268.095,,,,,266.5766666666666,266.8905555555556,267.1666666666667,267.43117647058824,267.6806666666667,267.9800000000001,268.23375000000004,268.4875,268.776,269.01076923076926,269.294,269.74558823529406,270.23400000000004,,,,0,0,0.0,0.0,140.38933000000003,243.96352000000002,93.04518999999999,122.51424,63.92448,127.33443000000001,236.62152999999998,202.81935,12.12029,126.33405,60.7192,547.78252,3.7457999999999996,0.0,0,0,0
268.27,268.2,8780.672574583039,-0.38085865670563745,447.63154000000014,21.783247,2019-06-15 14:59:18.223434,-0.19817314619032475,614.4357899999998,19.832721999999983,268.27587549607017,268.235,,,,,266.71578947368425,267.01333333333326,267.268125,267.57210526315794,267.7991666666667,268.0925,268.40399999999994,268.62777777777774,268.92363636363643,269.1816666666667,269.4963636363637,269.85966666666667,270.3674999999999,,,,0,0,0.0,0.0,208.30284,75.08337,103.85662999999998,66.08049,77.56439999999999,141.17323000000002,319.30379999999997,69.41225,63.87145000000001,89.11364999999999,110.10786999999999,514.67761,41.8189,0.0,0,0,1
269.23,269.22,8789.38231505778,-0.2811508663918424,1155.52125,23.597684000000005,2019-06-15 14:59:51.477406,0.7234640289580829,255.02019000000004,21.281181999999983,269.19621139525486,269.225,,,,266.99791666666664,267.52937499999996,268.02000000000004,268.2528571428572,268.54125,268.8044444444444,269.10571428571427,269.33916666666664,269.63823529411764,269.8905555555555,270.17636363636365,270.42411764705884,270.82120000000003,,,,,0,0,0.0,96.67893000000001,127.56760000000001,61.188590000000005,127.5104,131.78159,48.98198,95.50812,26.39433,71.41977000000001,526.99425,40.97411,123.13344,130.41391999999996,0.0,0.0,0,0,0
269.34,269.28,8787.631131197726,-0.9332347917174221,1120.64999,24.668553999999986,2019-06-15 15:00:24.499460,-0.05807567736998642,377.6543500000002,31.43193499999999,269.28140086773163,269.30999999999995,,,,267.09181818181816,267.5742307692307,268.06624999999997,268.3611111111111,268.6307142857143,268.93,269.1828571428572,269.4552941176471,269.73500000000007,269.97071428571434,270.26866666666666,270.5011764705883,270.8628571428571,,,,,0,0,0.0,106.31320000000001,120.65255,70.09176,61.03641999999999,210.97788,26.40725,67.46225,108.56878999999996,48.65507,485.1771500000001,60.497879999999995,127.5277,123.50751999999999,0.0,0.0,0,0,0
269.38,269.34,8788.768567409443,-0.8669486746332142,1092.9525999999996,25.61764499999999,2019-06-15 15:00:57.258379,-0.42920631520648356,400.3519900000002,27.098181000000007,269.35899520482474,269.36,,,,267.1635294117647,267.6120689655172,268.15999999999997,268.39625,268.665,268.9325,269.20750000000004,269.5076470588235,269.76750000000004,270.02272727272725,270.313125,270.5653333333333,270.9057142857143,,,,,0,0,0.0,77.32275000000001,386.87609999999984,15.99923,78.75215,223.29204,51.81882000000001,188.37162999999995,173.83343000000002,122.31708,440.4150900000001,61.26542,159.36173,84.62258,0.0,0.0,0,0,0
269.25,269.22,8788.997299267478,0.882479362683967,1116.7226899999991,33.30187099999999,2019-06-15 15:01:30.004593,0.0492501256480909,318.33314000000024,26.02221700000001,269.25003911803645,269.235,,,,267.07277777777773,267.54187499999995,268.048,268.2975,268.56555555555553,268.8290909090909,269.0964705882354,269.3877777777777,269.63842105263154,269.88599999999997,270.18230769230775,270.4475,270.7805263157895,,,,,0,0,0.0,105.04014000000001,274.82660000000004,276.02768999999995,73.92693,217.82948000000002,40.95877999999999,188.66278,115.42101,73.31486000000001,517.83887,64.36753,202.07264,80.80246999999999,0.0,0.0,0,0,0
269.22,269.15,8789.286671885973,0.8420169467474704,1088.7545199999995,30.093938999999985,2019-06-15 15:02:02.705509,5.388498306020776e-05,357.7896200000002,28.496091999999994,269.18380511704805,269.185,,,,267.0575,267.4925,267.95714285714286,268.2288888888889,268.55083333333334,268.7683333333333,269.03333333333336,269.3428571428571,269.5882352941176,269.8417647058823,270.10923076923075,270.3962499999999,270.76,,,,,0,0,0.0,102.67604000000001,255.41342000000003,292.88590999999997,100.89223000000003,208.43372,55.645039999999995,57.46060000000001,81.03216,84.57610999999999,130.51466999999997,476.6265100000001,205.39150999999998,82.21468999999999,0.0,0.0,0,0,-1
268.75,268.7,8779.73423572065,-0.540755412753967,999.5181799999999,23.778249999999993,2019-06-15 15:02:35.651343,-0.5016908046630268,366.01312000000024,31.652357,268.74164603162797,268.725,,,,,267.0417948717949,267.53687499999995,267.7785714285714,268.06249999999994,268.31600000000003,268.58,268.8775,269.1188888888889,269.43,269.67062500000003,269.9157142857143,270.3973529411765,270.8,,,,0,0,0.0,0.0,309.61076000000014,39.773360000000004,75.90048,394.57602999999995,75.73637000000001,131.20593,165.87534,41.11144000000001,35.226150000000004,118.56319,550.7848999999999,192.69140000000002,17.061819999999997,0.0,0,0,0
268.77,268.71,8779.737914122194,0.6796009572183684,764.2487800000002,23.752652000000005,2019-06-15 15:03:08.320624,0.3920575137166794,368.7879000000003,17.53052599999998,268.72054026503577,268.74,,,,,267.12166666666667,267.53666666666663,267.79699999999997,268.07727272727266,268.356,268.589375,268.8957142857143,269.0957142857143,269.44909090909096,269.68294117647065,269.9428571428572,270.4036363636364,270.78499999999997,,,,0,0,0.0,0.0,302.39361,29.97336,102.44163999999999,391.57851,75.41979,225.93945,100.26292,42.42291,71.07625999999999,103.52603,506.10016,133.01816,6.07592,0.0,0,0,0
268.57,268.56,8779.809302201958,-0.23798164268713576,481.33496999999994,20.80174299999999,2019-06-15 15:03:40.991747,0.22521694704095457,453.2983000000002,25.10249899999998,268.5909062591695,268.565,,,,,267.0172,267.3606666666667,267.6171428571429,267.91769230769233,268.1573333333333,268.4266666666667,268.71214285714285,268.9325,269.20500000000004,269.5057142857143,269.776875,270.2425714285715,270.585,,,,0,0,0.0,0.0,93.70845000000001,220.85312000000002,81.85923000000001,408.7908,71.30682999999999,166.60242999999997,157.21862000000002,47.110929999999996,8.1957,236.51218000000003,93.79196,690.33189,0.95784,0.0,0,0,0
268.89,268.71,8783.187170423496,0.6896288930661624,356.5856699999999,14.850907999999995,2019-06-15 15:04:13.910156,0.25293099352028614,463.09122000000036,24.824857999999992,268.76116015528754,268.79999999999995,,,,,267.1493939393939,267.57533333333333,267.8566666666666,268.1186666666666,268.4218181818182,268.6292857142857,268.95000000000005,269.1945454545455,269.49230769230775,269.74684210526317,270.01437500000003,270.4778125,,,,,0,0,0.0,0.0,306.88410000000005,51.21757,110.63529,369.79637,73.18909,194.36575,82.57383999999999,61.465720000000005,99.73470999999999,176.18267,506.42241000000007,282.92158,0.0,0.0,0,0,0
268.79,268.69,8785.40515933471,-0.45146276687274556,333.06831999999986,15.145146999999993,2019-06-15 15:04:47.301029,-0.28782304745481646,464.5613800000004,22.22748999999998,268.7291758299402,268.74,,,,,267.12166666666667,267.53124999999994,267.81166666666667,268.06749999999994,268.30555555555554,268.5770588235294,268.9,269.14285714285717,269.41083333333336,269.69052631578944,269.94000000000005,270.38696969696974,,,,,0,0,0.0,0.0,302.39390000000003,51.02976,81.3133,414.76065,38.83314,192.12066,136.25928,39.76658,112.53664999999998,151.02582,521.1002199999999,282.95907,0.0,0.0,0,0,0
268.79,268.74,8781.858931533123,0.942064206858872,314.3123699999999,13.667695000000005,2019-06-15 15:05:20.358195,0.21558622674132824,453.9761300000004,20.719445999999984,268.7549466853592,268.765,,,,,267.14666666666665,267.5535294117647,267.81,268.09611111111116,268.338,268.61000000000007,268.9107142857142,269.1925,269.46,269.7161111111111,269.9815384615385,270.4370588235294,270.8,,,,0,0,0.0,0.0,282.0299700000001,83.69442000000002,66.37848,416.72983,43.72841,295.66173000000003,142.67678999999998,41.725370000000005,85.37323,188.46036999999998,498.97760000000005,289.57886,5.19547,0.0,0,0,0
268.61,268.56,8779.819407212406,0.41664405627923057,293.9384300000001,14.254871000000001,2019-06-15 15:05:53.143224,0.5090472650631633,462.9744300000004,19.225740999999996,268.5781691675998,268.58500000000004,,,,,266.9796875,267.402,267.6392307692308,267.9353846153846,268.17,268.4264285714286,268.72076923076924,268.9542857142857,269.22857142857146,269.5164705882353,269.78470588235297,270.27200000000005,270.64500000000004,,,,0,0,0.0,0.0,255.60069000000004,94.62828,53.52561000000001,396.71947,44.78766,164.20415,168.80044999999998,21.65444,43.10994,139.23525999999998,217.81072,641.1407900000003,2.21169,0.0,0,0,0
268.55,268.45,8781.302554442611,0.9601169024123043,302.4745300000003,13.98240799999999,2019-06-15 15:06:26.395360,0.3350455578608004,421.74874000000017,20.508169999999993,268.4324053985724,268.5,,,,,266.91,267.27333333333337,267.55611111111114,267.7988888888888,268.09352941176473,268.35,268.635,268.86545454545455,269.18777777777785,269.4691666666667,269.70588235294116,270.21093750000006,270.59714285714284,,,,0,0,0.0,0.0,75.61025000000001,190.33706,98.22682000000002,124.08644999999999,348.28238999999996,161.39235999999997,65.74328,116.21453,40.11632,128.03949,203.15249999999997,650.5826500000001,2.42661,0.0,0,0,0
